hospital_id,hospital_name,city,tier,speciality,rating,nabh_accredited,type,cost_index,pincode,latitude,longitude
835,CMRI Neurology Hospital,Kolkata,Tier-1,Neurology,3.7,True,medium,0.574,700012,22.64658,88.388432
836,Charnock Oncology Medical Center,Kolkata,Tier-1,Oncology,4.0,False,medium,0.565,700001,22.450073,88.418085
837,Anandalok Pediatrics Healthcare,Kolkata,Tier-1,Pediatrics,3.2,False,low,0.319,700020,22.550104,88.399843
838,Nightingale Orthopedics Institute,Kolkata,Tier-1,Orthopedics,4.3,False,high,0.922,700012,22.491981,88.329676
839,Belle Vue Orthopedics Healthcare,Kolkata,Tier-1,Orthopedics,4.0,True,high,0.879,700016,22.478402,88.357202
840,Woodlands Orthopedics Hospital,Kolkata,Tier-1,Orthopedics,3.9,False,high,0.714,700001,22.642325,88.302961
841,Rabindranath Tagore Urology Hospital,Kolkata,Tier-1,Urology,4.2,True,high,0.772,700020,22.467339,88.371953
842,Peerless Orthopedics Institute,Kolkata,Tier-1,Orthopedics,3.6,False,medium,0.513,700091,22.510958,88.420688
843,Ruby Nephrology Hospital,Kolkata,Tier-1,Nephrology,3.2,True,low,0.307,700020,22.649512,88.342674
844,Desun General Medicine Medical Center,Kolkata,Tier-1,General Medicine,4.3,False,high,0.899,700001,22.556319,88.322271
845,Medica General Medicine Clinic,Kolkata,Tier-1,General Medicine,4.1,True,high,0.729,700012,22.4573,88.417483
846,CMRI General Medicine Healthcare,Kolkata,Tier-1,General Medicine,4.0,True,medium,0.577,700012,22.451378,88.361095
847,Charnock Gynaecology Super Speciality Hospital,Kolkata,Tier-1,Gynaecology,3.9,True,medium,0.543,700016,22.562987,88.416969
848,Anandalok Pediatrics Medical Center,Kolkata,Tier-1,Pediatrics,3.9,True,high,0.734,700002,22.635591,88.352634
849,Nightingale General Medicine Institute,Kolkata,Tier-1,General Medicine,3.6,False,medium,0.442,700001,22.557229,88.426201
850,Belle Vue Ophthalmology Healthcare,Kolkata,Tier-1,Ophthalmology,4.1,True,high,0.856,700016,22.496978,88.329332
851,Woodlands Urology Super Speciality Hospital,Kolkata,Tier-1,Urology,3.3,False,low,0.362,700016,22.629062,88.343021
852,Rabindranath Tagore Gastroenterology Super Speciality Hospital,Kolkata,Tier-1,Gastroenterology,4.4,False,high,0.794,700001,22.525925,88.381411
853,Peerless Oncology Healthcare,Kolkata,Tier-1,Oncology,4.4,True,high,0.764,700091,22.536625,88.305791
854,Ruby General Medicine Super Speciality Hospital,Kolkata,Tier-1,General Medicine,3.6,False,medium,0.444,700071,22.530114,88.339904
855,Desun Cardiology Hospital,Kolkata,Tier-1,Cardiology,3.8,True,high,0.758,700091,22.520885,88.367357
856,Medica Pediatrics Hospital,Kolkata,Tier-1,Pediatrics,4.1,True,medium,0.632,700001,22.574183,88.315952
857,CMRI General Medicine Healthcare,Kolkata,Tier-1,General Medicine,3.9,False,medium,0.688,700016,22.539142,88.336364
858,Charnock Dermatology Super Speciality Hospital,Kolkata,Tier-1,Dermatology,3.8,True,medium,0.585,700012,22.467251,88.448231
859,Anandalok Orthopedics Medical Center,Kolkata,Tier-1,Orthopedics,4.6,True,high,0.877,700016,22.512805,88.345264
860,Nightingale Orthopedics Institute,Kolkata,Tier-1,Orthopedics,3.2,True,low,0.112,700071,22.515943,88.428207
861,Belle Vue Oncology Healthcare,Kolkata,Tier-1,Oncology,4.1,True,high,0.775,700012,22.521701,88.444801
862,Woodlands Pediatrics Medical Center,Kolkata,Tier-1,Pediatrics,3.8,True,medium,0.531,700016,22.574533,88.372109
863,Rabindranath Tagore General Medicine Healthcare,Kolkata,Tier-1,General Medicine,3.2,False,low,0.296,700016,22.58421,88.356388
864,Peerless Gynaecology Super Speciality Hospital,Kolkata,Tier-1,Gynaecology,3.7,False,medium,0.521,700020,22.562017,88.319447
865,Ruby Gynaecology Institute,Kolkata,Tier-1,Gynaecology,4.7,False,high,0.972,700002,22.562516,88.447775
866,Desun Pulmonology Clinic,Kolkata,Tier-1,Pulmonology,4.4,True,high,0.984,700012,22.492063,88.359318
867,Medica General Medicine Hospital,Kolkata,Tier-1,General Medicine,3.7,False,medium,0.572,700002,22.563586,88.318149
868,CMRI Pediatrics Healthcare,Kolkata,Tier-1,Pediatrics,4.8,True,high,0.991,700071,22.46386,88.382728
869,Charnock Neurology Medical Center,Kolkata,Tier-1,Neurology,3.6,False,low,0.348,700020,22.458523,88.441606
870,Anandalok Ophthalmology Super Speciality Hospital,Kolkata,Tier-1,Ophthalmology,3.8,True,medium,0.519,700091,22.594067,88.389028
871,Nightingale Ophthalmology Clinic,Kolkata,Tier-1,Ophthalmology,3.3,True,low,0.219,700091,22.550174,88.310881
872,Belle Vue Orthopedics Institute,Kolkata,Tier-1,Orthopedics,4.5,True,high,0.956,700002,22.473263,88.430722
873,Woodlands Pediatrics Clinic,Kolkata,Tier-1,Pediatrics,4.5,True,high,0.848,700001,22.630848,88.406853
874,Rabindranath Tagore Gastroenterology Healthcare,Kolkata,Tier-1,Gastroenterology,4.8,True,high,1.0,700012,22.55238,88.417754
875,Peerless Orthopedics Institute,Kolkata,Tier-1,Orthopedics,3.1,True,low,0.163,700016,22.607889,88.333646
876,Ruby Orthopedics Hospital,Kolkata,Tier-1,Orthopedics,4.6,True,high,0.998,700016,22.45581,88.352207
877,Desun Orthopedics Institute,Kolkata,Tier-1,Orthopedics,3.6,True,medium,0.505,700016,22.64553,88.412499
878,Medica General Medicine Hospital,Kolkata,Tier-1,General Medicine,3.1,False,low,0.015,700091,22.606777,88.342901
879,CMRI Dermatology Hospital,Kolkata,Tier-1,Dermatology,4.8,False,high,1.0,700020,22.505481,88.306879
880,Charnock General Medicine Institute,Kolkata,Tier-1,General Medicine,3.9,True,medium,0.495,700002,22.55562,88.429882
881,Anandalok Neurology Healthcare,Kolkata,Tier-1,Neurology,4.0,False,medium,0.635,700012,22.461895,88.357956
882,Nightingale Cardiology Super Speciality Hospital,Kolkata,Tier-1,Cardiology,4.1,True,high,0.912,700002,22.523505,88.433525
883,Belle Vue Psychiatry Super Speciality Hospital,Kolkata,Tier-1,Psychiatry,4.2,True,medium,0.653,700071,22.531936,88.429363
884,Woodlands General Medicine Hospital,Kolkata,Tier-1,General Medicine,3.9,True,high,0.766,700020,22.524042,88.434557
885,Rabindranath Tagore Urology Hospital,Kolkata,Tier-1,Urology,3.2,False,low,0.15,700071,22.469826,88.380388
886,Peerless Orthopedics Medical Center,Kolkata,Tier-1,Orthopedics,4.1,True,high,0.878,700012,22.455676,88.343233
887,Ruby Neurology Clinic,Kolkata,Tier-1,Neurology,3.9,True,high,0.753,700002,22.524934,88.330707
888,Desun Neurology Clinic,Kolkata,Tier-1,Neurology,4.3,True,high,0.983,700001,22.488288,88.342693
889,Medica Gynaecology Healthcare,Kolkata,Tier-1,Gynaecology,4.7,True,high,0.941,700071,22.633041,88.368937
890,CMRI General Medicine Healthcare,Kolkata,Tier-1,General Medicine,3.4,False,low,0.208,700001,22.569718,88.320814
891,Charnock ENT Healthcare,Kolkata,Tier-1,ENT,3.5,False,medium,0.454,700001,22.525646,88.345542
892,Anandalok Urology Institute,Kolkata,Tier-1,Urology,3.2,False,low,0.014,700012,22.567214,88.433226
893,Nightingale Pediatrics Hospital,Kolkata,Tier-1,Pediatrics,3.5,True,medium,0.505,700071,22.578032,88.383621
894,Belle Vue Orthopedics Super Speciality Hospital,Kolkata,Tier-1,Orthopedics,4.3,True,high,0.969,700071,22.46919,88.315553
895,Woodlands General Medicine Institute,Kolkata,Tier-1,General Medicine,4.2,True,high,0.767,700002,22.620886,88.379484
896,Rabindranath Tagore Orthopedics Clinic,Kolkata,Tier-1,Orthopedics,3.8,True,high,0.727,700016,22.598128,88.394501
897,Peerless Cardiology Super Speciality Hospital,Kolkata,Tier-1,Cardiology,4.0,True,medium,0.639,700020,22.644428,88.331827
898,Ruby Pediatrics Healthcare,Kolkata,Tier-1,Pediatrics,4.5,True,high,0.857,700071,22.453953,88.348828
899,Desun Orthopedics Healthcare,Kolkata,Tier-1,Orthopedics,4.2,True,high,0.909,700001,22.499806,88.345757
900,Medica Orthopedics Hospital,Kolkata,Tier-1,Orthopedics,3.2,False,low,0.245,700020,22.564465,88.329544
901,Deenanath Mangeshkar Psychiatry Super Speciality Hospital,Pune,Tier-1,Psychiatry,4.0,False,medium,0.596,411045,18.406734,73.903316
902,Sahyadri Dermatology Healthcare,Pune,Tier-1,Dermatology,4.5,True,high,0.908,411011,18.481352,73.798467
903,Jehangir Neurology Hospital,Pune,Tier-1,Neurology,4.2,True,high,0.764,411001,18.443422,73.936368
904,Ruby Hall Oncology Clinic,Pune,Tier-1,Oncology,4.3,True,high,0.774,411001,18.496875,73.882883
905,Sancheti Orthopedics Clinic,Pune,Tier-1,Orthopedics,3.9,True,medium,0.469,411030,18.503156,73.841182
906,Inlaks Cardiology Super Speciality Hospital,Pune,Tier-1,Cardiology,3.0,False,low,0.057,411030,18.555116,73.773116
907,Noble General Medicine Institute,Pune,Tier-1,General Medicine,4.2,True,high,0.918,411038,18.545488,73.93332
908,Bharati Pediatrics Institute,Pune,Tier-1,Pediatrics,3.3,False,low,0.061,411001,18.544168,73.89143
909,Jupiter Cardiology Hospital,Pune,Tier-1,Cardiology,4.1,True,medium,0.566,411011,18.405674,73.809308
910,Lokmanya Gastroenterology Healthcare,Pune,Tier-1,Gastroenterology,4.0,False,high,0.732,411045,18.503922,73.922701
911,Deenanath Mangeshkar Cardiology Institute,Pune,Tier-1,Cardiology,4.2,True,medium,0.657,411004,18.414093,73.907222
912,Sahyadri Cardiology Super Speciality Hospital,Pune,Tier-1,Cardiology,4.2,True,high,0.71,411038,18.459518,73.783205
913,Jehangir ENT Medical Center,Pune,Tier-1,ENT,3.9,True,high,0.774,411038,18.577155,73.901771
914,Ruby Hall Urology Clinic,Pune,Tier-1,Urology,4.4,True,high,0.835,411011,18.40151,73.867898
915,Sancheti Cardiology Hospital,Pune,Tier-1,Cardiology,3.7,True,medium,0.41,411004,18.455501,73.856525
916,Inlaks Neurology Super Speciality Hospital,Pune,Tier-1,Neurology,3.5,False,low,0.215,411038,18.592395,73.871388
917,Noble Ophthalmology Medical Center,Pune,Tier-1,Ophthalmology,4.0,True,high,0.763,411045,18.480631,73.858319
918,Bharati Cardiology Institute,Pune,Tier-1,Cardiology,4.3,True,high,0.801,411002,18.417057,73.911118
919,Jupiter Orthopedics Super Speciality Hospital,Pune,Tier-1,Orthopedics,4.2,True,high,0.801,411011,18.497266,73.755689
920,Lokmanya Urology Healthcare,Pune,Tier-1,Urology,4.2,True,high,0.851,411002,18.528337,73.83341
921,Deenanath Mangeshkar Dermatology Medical Center,Pune,Tier-1,Dermatology,3.6,False,low,0.235,411038,18.504187,73.7948
922,Sahyadri Cardiology Institute,Pune,Tier-1,Cardiology,4.1,False,high,0.734,411038,18.453749,73.927005
923,Jehangir Pediatrics Institute,Pune,Tier-1,Pediatrics,3.0,False,low,0.049,411002,18.536577,73.901498
924,Ruby Hall Cardiology Institute,Pune,Tier-1,Cardiology,3.0,True,low,0.179,411001,18.598174,73.89038
925,Sancheti Pediatrics Super Speciality Hospital,Pune,Tier-1,Pediatrics,3.9,False,medium,0.447,411002,18.594879,73.816202
926,Inlaks Gastroenterology Super Speciality Hospital,Pune,Tier-1,Gastroenterology,4.4,True,high,0.988,411011,18.562832,73.945713
927,Noble Orthopedics Medical Center,Pune,Tier-1,Orthopedics,3.2,True,low,0.245,411045,18.456417,73.753658
928,Bharati Ophthalmology Clinic,Pune,Tier-1,Ophthalmology,4.3,True,high,0.751,411001,18.470242,73.938722
929,Jupiter Oncology Medical Center,Pune,Tier-1,Oncology,4.1,True,high,0.758,411001,18.59683,73.758467
930,Lokmanya Cardiology Institute,Pune,Tier-1,Cardiology,4.5,True,high,0.843,411002,18.492524,73.941087
931,Deenanath Mangeshkar ENT Institute,Pune,Tier-1,ENT,3.0,False,low,0.121,411038,18.538559,73.925938
932,Sahyadri Pediatrics Clinic,Pune,Tier-1,Pediatrics,4.4,False,high,0.871,411038,18.448144,73.869012
933,Jehangir Gastroenterology Hospital,Pune,Tier-1,Gastroenterology,3.9,True,medium,0.428,411002,18.451666,73.914379
934,Ruby Hall Ophthalmology Healthcare,Pune,Tier-1,Ophthalmology,4.2,True,high,0.718,411038,18.55362,73.778095
935,Sancheti Ophthalmology Healthcare,Pune,Tier-1,Ophthalmology,4.2,True,high,0.803,411030,18.540772,73.772364
936,Inlaks Neurology Super Speciality Hospital,Pune,Tier-1,Neurology,4.3,True,high,0.926,411030,18.495417,73.876859
937,Noble Cardiology Healthcare,Pune,Tier-1,Cardiology,4.1,False,medium,0.665,411004,18.576726,73.755424
938,Bharati Cardiology Hospital,Pune,Tier-1,Cardiology,4.4,True,high,0.968,411002,18.502016,73.906885
939,Jupiter Neurology Healthcare,Pune,Tier-1,Neurology,3.9,True,medium,0.468,411002,18.451331,73.823211
940,Lokmanya Dermatology Hospital,Pune,Tier-1,Dermatology,4.1,False,high,0.868,411002,18.463992,73.913553
941,Deenanath Mangeshkar Cardiology Super Speciality Hospital,Pune,Tier-1,Cardiology,4.2,True,high,0.772,411038,18.519087,73.783749
942,Sahyadri Gynaecology Super Speciality Hospital,Pune,Tier-1,Gynaecology,3.6,False,low,0.346,411038,18.431094,73.881585
943,Jehangir Psychiatry Medical Center,Pune,Tier-1,Psychiatry,4.3,True,high,0.831,411011,18.456906,73.893262
944,Ruby Hall Gynaecology Hospital,Pune,Tier-1,Gynaecology,4.2,True,high,0.958,411030,18.535548,73.826351
945,Sancheti Dermatology Healthcare,Pune,Tier-1,Dermatology,4.7,True,high,0.998,411045,18.451805,73.890838
946,Inlaks Gastroenterology Clinic,Pune,Tier-1,Gastroenterology,3.9,False,medium,0.666,411045,18.487249,73.921888
947,Noble ENT Healthcare,Pune,Tier-1,ENT,3.6,False,low,0.367,411001,18.492562,73.805509
948,Bharati Nephrology Clinic,Pune,Tier-1,Nephrology,4.0,True,high,0.742,411004,18.499424,73.910797
949,Jupiter Gynaecology Hospital,Pune,Tier-1,Gynaecology,4.1,True,high,0.852,411001,18.513613,73.811049
950,Lokmanya Gynaecology Clinic,Pune,Tier-1,Gynaecology,4.1,True,high,0.797,411011,18.542326,73.82656
951,Deenanath Mangeshkar Cardiology Institute,Pune,Tier-1,Cardiology,3.6,True,medium,0.577,411030,18.551391,73.878451
952,Sahyadri Psychiatry Clinic,Pune,Tier-1,Psychiatry,4.2,True,medium,0.581,411001,18.541702,73.797192
953,Jehangir Neurology Medical Center,Pune,Tier-1,Neurology,4.4,False,high,0.916,411001,18.564483,73.83648
954,Ruby Hall General Medicine Super Speciality Hospital,Pune,Tier-1,General Medicine,4.5,True,high,0.812,411004,18.514898,73.853353
955,Sancheti Urology Clinic,Pune,Tier-1,Urology,3.9,True,high,0.726,411004,18.443175,73.932263
956,Inlaks Gastroenterology Institute,Pune,Tier-1,Gastroenterology,3.3,True,low,0.2,411004,18.555501,73.856187
957,Noble Pediatrics Clinic,Pune,Tier-1,Pediatrics,4.0,True,medium,0.436,411002,18.551416,73.78894
958,Bharati Gynaecology Medical Center,Pune,Tier-1,Gynaecology,3.7,False,medium,0.414,411030,18.511355,73.828203
959,Jupiter ENT Medical Center,Pune,Tier-1,ENT,3.8,True,high,0.733,411002,18.56668,73.82612
960,Lokmanya Nephrology Institute,Pune,Tier-1,Nephrology,3.6,False,medium,0.611,411001,18.529052,73.762803
961,Deenanath Mangeshkar Gastroenterology Healthcare,Pune,Tier-1,Gastroenterology,4.5,True,high,0.973,411002,18.425491,73.905006
962,Sahyadri Dermatology Healthcare,Pune,Tier-1,Dermatology,4.1,True,high,0.726,411045,18.450451,73.931797
963,Jehangir Neurology Institute,Pune,Tier-1,Neurology,4.5,True,high,0.946,411011,18.403884,73.79791
964,Ruby Hall ENT Medical Center,Pune,Tier-1,ENT,3.5,True,medium,0.453,411004,18.519977,73.787529
965,Sancheti Ophthalmology Clinic,Pune,Tier-1,Ophthalmology,4.0,True,high,0.788,411045,18.483604,73.871846
966,Inlaks Dermatology Institute,Pune,Tier-1,Dermatology,4.0,False,high,0.775,411001,18.431743,73.942175
967,Noble ENT Institute,Pune,Tier-1,ENT,3.7,True,medium,0.679,411045,18.54289,73.817735
968,Bharati Gastroenterology Hospital,Pune,Tier-1,Gastroenterology,3.8,False,medium,0.678,411045,18.426197,73.766444
969,Jupiter General Medicine Medical Center,Pune,Tier-1,General Medicine,3.1,False,low,0.145,411045,18.506825,73.871417
970,Lokmanya Nephrology Medical Center,Pune,Tier-1,Nephrology,4.3,False,high,0.915,411011,18.478686,73.83383
971,Deenanath Mangeshkar Gynaecology Medical Center,Pune,Tier-1,Gynaecology,4.6,True,high,0.944,411004,18.576728,73.772976
972,Sahyadri Neurology Medical Center,Pune,Tier-1,Neurology,3.6,False,low,0.363,411001,18.483981,73.824391
973,Jehangir Neurology Hospital,Pune,Tier-1,Neurology,4.0,True,high,0.763,411038,18.433363,73.842618
974,Ruby Hall Pediatrics Medical Center,Pune,Tier-1,Pediatrics,3.5,False,medium,0.523,411045,18.449375,73.759624
975,Sancheti Ophthalmology Hospital,Pune,Tier-1,Ophthalmology,4.2,True,high,0.893,411045,18.424429,73.804355
976,Inlaks Orthopedics Healthcare,Pune,Tier-1,Orthopedics,4.2,True,medium,0.639,411011,18.507061,73.800039
977,Noble General Medicine Super Speciality Hospital,Pune,Tier-1,General Medicine,3.6,False,medium,0.547,411030,18.494446,73.843833
978,Bharati Dermatology Medical Center,Pune,Tier-1,Dermatology,3.7,False,medium,0.427,411004,18.483319,73.756464
979,Jupiter Urology Institute,Pune,Tier-1,Urology,3.0,False,low,0.162,411045,18.429668,73.787993
980,Lokmanya Gynaecology Super Speciality Hospital,Pune,Tier-1,Gynaecology,3.8,True,medium,0.523,411030,18.414597,73.754009
981,Deenanath Mangeshkar Pediatrics Clinic,Pune,Tier-1,Pediatrics,3.7,True,medium,0.578,411038,18.528404,73.930335
982,Sahyadri Pediatrics Clinic,Pune,Tier-1,Pediatrics,3.4,False,low,0.265,411002,18.593788,73.776987
983,Jehangir Psychiatry Hospital,Pune,Tier-1,Psychiatry,3.0,False,low,0.016,411011,18.47232,73.901075
984,Ruby Hall ENT Institute,Pune,Tier-1,ENT,3.9,True,medium,0.65,411002,18.523158,73.916285
985,Sancheti ENT Healthcare,Pune,Tier-1,ENT,4.4,True,high,0.736,411002,18.539889,73.896946
986,Inlaks Gastroenterology Medical Center,Pune,Tier-1,Gastroenterology,3.8,True,medium,0.458,411038,18.519601,73.819443
987,Noble Pediatrics Institute,Pune,Tier-1,Pediatrics,4.4,True,high,0.773,411011,18.594301,73.88629
988,Bharati Orthopedics Super Speciality Hospital,Pune,Tier-1,Orthopedics,4.3,True,high,0.8,411004,18.546218,73.824321
989,Jupiter ENT Clinic,Pune,Tier-1,ENT,4.3,False,high,0.784,411011,18.431818,73.894684
990,Lokmanya General Medicine Institute,Pune,Tier-1,General Medicine,4.0,True,high,0.751,411038,18.586247,73.837201
991,Deenanath Mangeshkar ENT Super Speciality Hospital,Pune,Tier-1,ENT,3.9,True,high,0.747,411004,18.569656,73.84941
992,Sahyadri Oncology Hospital,Pune,Tier-1,Oncology,4.6,True,high,0.96,411030,18.469733,73.949479
993,Jehangir Cardiology Hospital,Pune,Tier-1,Cardiology,4.5,False,high,0.942,411011,18.502939,73.883042
994,Ruby Hall Nephrology Clinic,Pune,Tier-1,Nephrology,4.0,False,medium,0.593,411045,18.411561,73.802537
995,Sancheti Gastroenterology Super Speciality Hospital,Pune,Tier-1,Gastroenterology,4.2,True,high,0.725,411045,18.565145,73.761633
996,Inlaks Pulmonology Medical Center,Pune,Tier-1,Pulmonology,4.2,True,medium,0.624,411011,18.406938,73.817124
997,Noble Cardiology Healthcare,Pune,Tier-1,Cardiology,3.8,False,medium,0.407,411038,18.597881,73.760723
998,Bharati Nephrology Institute,Pune,Tier-1,Nephrology,3.2,True,low,0.171,411038,18.572657,73.947212
999,Jupiter Cardiology Hospital,Pune,Tier-1,Cardiology,3.0,False,low,0.134,411004,18.577822,73.855061
1000,Lokmanya Cardiology Institute,Pune,Tier-1,Cardiology,4.3,True,high,0.883,411045,18.451011,73.907326
1001,Deenanath Mangeshkar Oncology Healthcare,Pune,Tier-1,Oncology,4.3,True,high,0.733,411004,18.410999,73.789183
1002,Sahyadri Neurology Medical Center,Pune,Tier-1,Neurology,4.3,True,high,0.822,411038,18.496476,73.82917
1003,Jehangir Neurology Hospital,Pune,Tier-1,Neurology,3.6,True,low,0.329,411002,18.56782,73.833027
1004,Ruby Hall Psychiatry Institute,Pune,Tier-1,Psychiatry,4.3,True,high,0.954,411030,18.518261,73.751695
1005,Sancheti Cardiology Hospital,Pune,Tier-1,Cardiology,3.3,False,low,0.138,411002,18.410896,73.890914
1006,Inlaks Neurology Hospital,Pune,Tier-1,Neurology,3.9,True,medium,0.519,411001,18.412125,73.89623
1007,Noble General Medicine Healthcare,Pune,Tier-1,General Medicine,4.4,False,high,0.941,411030,18.427605,73.772877
1008,Bharati Psychiatry Hospital,Pune,Tier-1,Psychiatry,4.2,True,medium,0.652,411038,18.584592,73.922526
1009,Jupiter General Medicine Healthcare,Pune,Tier-1,General Medicine,4.2,True,high,0.948,411030,18.590654,73.76353
1010,Lokmanya Gynaecology Clinic,Pune,Tier-1,Gynaecology,3.7,True,medium,0.521,411038,18.447508,73.820836
1011,Deenanath Mangeshkar Psychiatry Healthcare,Pune,Tier-1,Psychiatry,4.7,True,high,0.968,411002,18.59537,73.846209
1012,Sahyadri Ophthalmology Medical Center,Pune,Tier-1,Ophthalmology,3.9,True,medium,0.564,411004,18.502625,73.877205
1013,Jehangir Gynaecology Healthcare,Pune,Tier-1,Gynaecology,3.4,False,low,0.209,411011,18.400894,73.840446
1014,Ruby Hall Gastroenterology Institute,Pune,Tier-1,Gastroenterology,3.9,False,medium,0.497,411030,18.563714,73.939611
1015,Sancheti Ophthalmology Medical Center,Pune,Tier-1,Ophthalmology,3.7,False,low,0.369,411030,18.585657,73.935326
1016,Inlaks Oncology Medical Center,Pune,Tier-1,Oncology,4.1,True,medium,0.605,411001,18.419542,73.874888
1017,Noble Neurology Healthcare,Pune,Tier-1,Neurology,3.4,True,medium,0.434,411002,18.514592,73.839834
1018,Bharati Ophthalmology Hospital,Pune,Tier-1,Ophthalmology,3.8,False,medium,0.618,411030,18.498195,73.918435
1019,Jupiter General Medicine Super Speciality Hospital,Pune,Tier-1,General Medicine,4.2,True,high,0.812,411045,18.464243,73.783775
1020,Lokmanya Nephrology Healthcare,Pune,Tier-1,Nephrology,4.4,True,high,0.985,411011,18.424187,73.807333
1021,Deenanath Mangeshkar Ophthalmology Institute,Pune,Tier-1,Ophthalmology,3.9,True,high,0.711,411030,18.480229,73.783093
1022,Sahyadri Dermatology Medical Center,Pune,Tier-1,Dermatology,3.7,False,low,0.283,411004,18.425121,73.83924
1023,Jehangir Cardiology Hospital,Pune,Tier-1,Cardiology,4.1,False,high,0.726,411045,18.421753,73.852681
1024,Ruby Hall Orthopedics Medical Center,Pune,Tier-1,Orthopedics,3.8,True,medium,0.509,411002,18.510902,73.830435
1025,Sancheti Oncology Healthcare,Pune,Tier-1,Oncology,4.2,True,medium,0.637,411030,18.554543,73.834621
1026,Inlaks Cardiology Healthcare,Pune,Tier-1,Cardiology,3.0,False,low,0.11,411004,18.526382,73.831814
1027,Noble Gynaecology Super Speciality Hospital,Pune,Tier-1,Gynaecology,4.2,True,high,0.791,411002,18.511772,73.892711
1028,Bharati Pulmonology Super Speciality Hospital,Pune,Tier-1,Pulmonology,3.9,True,medium,0.501,411001,18.506637,73.820231
1029,Jupiter Gynaecology Healthcare,Pune,Tier-1,Gynaecology,3.7,True,medium,0.519,411001,18.513033,73.883186
1030,Lokmanya General Medicine Medical Center,Pune,Tier-1,General Medicine,4.4,True,high,0.796,411001,18.574139,73.851944
1031,Deenanath Mangeshkar Gastroenterology Super Speciality Hospital,Pune,Tier-1,Gastroenterology,3.1,False,low,0.032,411030,18.513626,73.754636
1032,Sahyadri Gastroenterology Hospital,Pune,Tier-1,Gastroenterology,3.3,False,low,0.182,411001,18.463568,73.759002
1033,Jehangir Oncology Super Speciality Hospital,Pune,Tier-1,Oncology,4.5,True,high,0.948,411038,18.586938,73.86869
1034,Ruby Hall General Medicine Institute,Pune,Tier-1,General Medicine,4.1,True,high,0.799,411038,18.462512,73.933706
1035,Sancheti Psychiatry Healthcare,Pune,Tier-1,Psychiatry,4.3,True,high,0.89,411011,18.450481,73.915465
1036,Inlaks Psychiatry Medical Center,Pune,Tier-1,Psychiatry,3.9,False,medium,0.581,411004,18.410445,73.762341
1037,Noble Cardiology Institute,Pune,Tier-1,Cardiology,4.5,True,high,0.83,411004,18.589795,73.77921
1038,Bharati Psychiatry Institute,Pune,Tier-1,Psychiatry,3.5,False,medium,0.415,411045,18.584525,73.939912
1039,Jupiter General Medicine Healthcare,Pune,Tier-1,General Medicine,4.7,True,high,0.956,411011,18.496961,73.885815
1040,Lokmanya ENT Healthcare,Pune,Tier-1,ENT,3.1,False,low,0.099,411030,18.487489,73.875205
1041,Deenanath Mangeshkar Orthopedics Healthcare,Pune,Tier-1,Orthopedics,3.7,True,medium,0.587,411038,18.407185,73.937801
1042,Sahyadri Gynaecology Institute,Pune,Tier-1,Gynaecology,3.3,True,low,0.31,411001,18.401746,73.922103
1043,Jehangir Gastroenterology Hospital,Pune,Tier-1,Gastroenterology,3.1,False,low,0.114,411001,18.580854,73.884089
1044,Ruby Hall Pulmonology Medical Center,Pune,Tier-1,Pulmonology,3.7,False,medium,0.576,411011,18.400418,73.82308
1045,Sancheti Cardiology Healthcare,Pune,Tier-1,Cardiology,3.8,True,medium,0.565,411002,18.437726,73.775392
1046,Inlaks Cardiology Hospital,Pune,Tier-1,Cardiology,4.2,True,medium,0.61,411004,18.516664,73.852653
1047,Noble ENT Clinic,Pune,Tier-1,ENT,4.7,True,high,0.979,411045,18.514446,73.892424
1048,Bharati General Medicine Healthcare,Pune,Tier-1,General Medicine,3.3,False,low,0.295,411002,18.589766,73.918978
1049,Jupiter Dermatology Hospital,Pune,Tier-1,Dermatology,3.5,False,low,0.15,411004,18.489765,73.886075
1050,Lokmanya Pediatrics Hospital,Pune,Tier-1,Pediatrics,4.6,True,high,0.981,411002,18.415318,73.759248
1051,Zydus Pulmonology Healthcare,Ahmedabad,Tier-1,Pulmonology,3.8,True,medium,0.413,380061,23.076295,72.556557
1052,SAL Gynaecology Healthcare,Ahmedabad,Tier-1,Gynaecology,3.5,True,medium,0.485,380009,22.980972,72.50085
1053,Sterling Gynaecology Clinic,Ahmedabad,Tier-1,Gynaecology,3.5,False,low,0.347,380004,23.027879,72.624771
1054,Marengo CIMS Pediatrics Hospital,Ahmedabad,Tier-1,Pediatrics,3.0,False,low,0.074,380051,22.983801,72.51572
1055,KD Pediatrics Super Speciality Hospital,Ahmedabad,Tier-1,Pediatrics,3.2,True,low,0.242,380061,22.972482,72.539122
1056,Shalby Ophthalmology Healthcare,Ahmedabad,Tier-1,Ophthalmology,4.3,False,high,0.711,380006,22.983497,72.577633
1057,UN Mehta General Medicine Institute,Ahmedabad,Tier-1,General Medicine,4.5,True,high,0.902,380013,23.025065,72.566091
1058,Sardar Patel Cardiology Institute,Ahmedabad,Tier-1,Cardiology,3.0,True,low,0.014,380013,23.016558,72.64112
1059,Jivraj Mehta General Medicine Clinic,Ahmedabad,Tier-1,General Medicine,4.2,True,high,0.754,380013,23.013375,72.502403
1060,Ganesh Pulmonology Clinic,Ahmedabad,Tier-1,Pulmonology,3.3,True,low,0.127,380004,23.098078,72.564615
